unit_price;sum_fact;shop_id;sale_profit;cal_date;customer;title
2,08;2,07;1;0,54;15.07.2019;;Мячик тип 1 - Puma
21,92;21,93;1;11,28;15.07.2019;;Ремень тип 1 - Reebok
86,8;86,79;1;40,41;15.07.2019;;Штаны тип 7 - Nike
20,22;20,21;1;7,86;15.07.2019;;Шлёпки тип 2 - Adidas
15,08;15,07;1;5,51;15.07.2019;;Ремень тип 4 - Puma
58,81;58,82;1;29,52;15.07.2019;;Рубашка тип 7 - Nike
10,54;21,07;6;11,15;15.07.2019;;Майка тип 1 - Nike
39,97;39,96;7;14,86;16.07.2019;;Кроссовки тип 5 - Puma
3,14;3,14;6;1,53;16.07.2019;;Мячик тип 2 - Adidas
20,21;20,21;6;8,78;16.07.2019;;Колготки тип 7 - Puma
10,97;10,96;6;4,15;16.07.2019;;Ремень тип 1 - Puma
52,25;52,25;6;19,43;16.07.2019;;Штаны тип 4 - Puma
62,04;62,04;6;32,72;16.07.2019;;Рубашка тип 3 - Nike
15,39;15,39;6;5,82;16.07.2019;;Ремень тип 4 - Puma
21,2;21,21;5;8,99;16.07.2019;;Ремень тип 3 - Puma
8,35;16,68;5;7,12;16.07.2019;;Футболка тип 1 - Puma
11,06;22,11;5;10,83;16.07.2019;;Футболка тип 1 - Reebok
16,79;33,57;5;13;16.07.2019;;Шапка тип 1 - Puma
21,72;43,43;6;19,44;16.07.2019;;Штаны тип 9 - Reebok
103,26;103,25;2;45,12;16.07.2019;ФИО 962;Кроссовки тип 1 - Puma
46,8;46,79;2;22,3;16.07.2019;ФИО 962;Рубашка тип 7 - Reebok
31,06;31,07;2;17,09;16.07.2019;ФИО 962;Футболка тип 7 - Nike
132,59;132,61;3;65,63;17.07.2019;;Туфли тип 1 - Adidas
260,49;260,5;3;132,17;17.07.2019;;Сапоги тип 1 - Adidas
38,46;38,46;3;15,46;17.07.2019;;Рубашка тип 7 - Puma
21,72;21,71;3;9,72;17.07.2019;;Штаны тип 9 - Reebok
89;89;3;43,22;17.07.2019;;Кроссовки тип 3 - Nike
27,12;27,11;3;10,19;17.07.2019;;Рубашка тип 1 - Adidas
48,01;48;3;21,66;17.07.2019;;Рубашка тип 1 - Reebok
55,37;55,36;3;26,97;17.07.2019;;Рубашка тип 7 - Adidas
17,41;34,82;3;15,9;17.07.2019;;Шапка тип 6 - Adidas
24,25;48,5;9;18,64;17.07.2019;ФИО 892;Штаны тип 1 - Puma
14,81;29,61;9;15,34;17.07.2019;ФИО 892;Запонка тип 2 - Reebok
8,38;16,79;9;6,34;17.07.2019;ФИО 892;Ремень тип 2 - Puma
14,83;14,82;9;5,29;17.07.2019;ФИО 892;Запонка тип 7 - Reebok
10,35;10,36;6;5,96;17.07.2019;ФИО 477;Колготки тип 4 - Nike
29,31;29,32;6;13,03;18.07.2019;;Рубашка тип 12 - Adidas
119,24;119,25;2;56,81;18.07.2019;;Кроссовки тип 1 - Adidas
82,74;82,75;2;45,13;18.07.2019;;Кроссовки тип 1 - Reebok
89,07;89,07;2;46;18.07.2019;;Кроссовки тип 5 - Nike
7,86;7,86;2;2,86;18.07.2019;;Шапка тип 5 - Puma
20,34;20,36;2;10,27;18.07.2019;;Шапка тип 8 - Nike
34,73;34,71;2;17,62;18.07.2019;;Штаны тип 5 - Adidas
15,13;15,14;4;6,17;18.07.2019;;Шапка тип 4 - Puma
13,43;13,43;4;3,14;18.07.2019;;Шапка тип 1 - Puma
12,36;12,36;4;5,83;18.07.2019;;Запонка тип 6 - Adidas
10,62;10,61;4;4,05;18.07.2019;;Футболка тип 4 - Puma
13,06;13,07;4;5,74;18.07.2019;;Запонка тип 6 - Puma
18,22;18,21;4;9,75;18.07.2019;;Шапка тип 6 - Nike
22,53;22,54;4;12,1;18.07.2019;;Кепка тип 2 - Adidas
10,61;10,61;1;4,61;18.07.2019;;Колготки тип 4 - Puma
27,51;27,5;1;15,65;18.07.2019;;Шлёпки тип 2 - Nike
6,46;6,46;1;2,07;18.07.2019;;Колготки тип 1 - Puma
125,07;125,07;1;64,36;18.07.2019;;Кроссовки тип 4 - Reebok
48,25;48,25;1;23,18;18.07.2019;;Рубашка тип 6 - Nike
23,16;23,14;5;12,52;18.07.2019;;Шапка тип 3 - Nike
10,53;10,54;5;3,78;18.07.2019;;Шлёпки тип 1 - Puma
45,16;45,14;8;24,44;18.07.2019;;Штаны тип 10 - Adidas
33,39;33,39;8;19,64;18.07.2019;;Майка тип 2 - Nike
48,5;48,5;8;22,14;18.07.2019;;Рубашка тип 1 - Reebok
25,05;25,04;8;7,37;18.07.2019;;Запонка тип 4 - Puma
7,01;7;8;3,26;18.07.2019;;Кепка тип 2 - Reebok
11,06;22,11;8;10,83;18.07.2019;;Футболка тип 1 - Reebok
14;28;1;14,07;18.07.2019;;Шлёпки тип 1 - Adidas
135,25;270,5;1;108,72;18.07.2019;;Туфли тип 1 - Puma
18,56;37,11;2;16,41;18.07.2019;;Шапка тип 8 - Puma
15,9;31,82;1;13,73;18.07.2019;ФИО 272;Запонка тип 2 - Puma
11,06;11,07;1;5,42;18.07.2019;ФИО 272;Футболка тип 1 - Reebok
70,25;70,25;2;32,07;19.07.2019;;Кроссовки тип 6 - Reebok
218,54;218,54;5;107,04;19.07.2019;;Туфли тип 1 - Reebok
82,08;82,07;5;44,15;19.07.2019;;Штаны тип 6 - Nike
7,38;7,39;5;2,16;19.07.2019;;Ремень тип 2 - Puma
50,17;50,18;9;22,35;19.07.2019;;Рубашка тип 5 - Adidas
27,43;27,43;9;14,18;19.07.2019;;Запонка тип 1 - Reebok
45,6;45,61;9;23,14;19.07.2019;;Рубашка тип 12 - Reebok
8,36;16,71;5;6,72;19.07.2019;;Шапка тип 5 - Puma
11,57;23,14;8;10,56;19.07.2019;ФИО 137;Шапка тип 7 - Adidas
38,46;38,46;9;15,46;19.07.2019;ФИО 887;Рубашка тип 7 - Puma
17,14;17,14;8;6,89;19.07.2019;ФИО 137;Кепка тип 3 - Puma
13,58;13,57;8;5,72;19.07.2019;ФИО 137;Шапка тип 2 - Puma
2,99;3;8;1,67;19.07.2019;ФИО 137;Мячик тип 2 - Nike
14,16;14,14;8;7,48;19.07.2019;ФИО 137;Запонка тип 3 - Adidas
37,25;37,25;8;16,18;19.07.2019;ФИО 137;Штаны тип 2 - Puma
12,79;12,79;7;5,54;20.07.2019;;Ремень тип 3 - Adidas
33,92;33,93;7;18,67;20.07.2019;;Запонка тип 5 - Nike
197,62;197,61;7;116,23;20.07.2019;;Сапоги тип 6 - Nike
10,18;10,18;7;3,89;20.07.2019;;Шапка тип 7 - Adidas
42,12;42,11;7;17,62;20.07.2019;;Рубашка тип 7 - Reebok
11,57;11,57;7;5,28;20.07.2019;;Шапка тип 7 - Adidas
80,37;80,36;7;38,51;20.07.2019;;Кроссовки тип 5 - Reebok
70,87;70,86;1;36,8;20.07.2019;;Штаны тип 7 - Adidas
22,92;22,93;1;10,42;20.07.2019;;Запонка тип 3 - Nike
11,57;11,57;9;5,28;20.07.2019;;Шапка тип 7 - Adidas
13,25;13,25;9;5,83;20.07.2019;;Шапка тип 7 - Nike
5,65;11,32;7;5,95;20.07.2019;;Майка тип 3 - Adidas
38,21;76,43;4;41,2;20.07.2019;ФИО 687;Запонка тип 4 - Adidas
106,91;106,93;4;44,02;20.07.2019;ФИО 687;Туфли тип 2 - Adidas
50,23;50,25;4;28,91;20.07.2019;ФИО 687;Штаны тип 2 - Nike
197,62;197,61;6;116,23;21.07.2019;;Сапоги тип 6 - Nike
131,2;131,18;2;50,3;21.07.2019;;Туфли тип 1 - Puma
22,26;22,25;2;10,9;21.07.2019;;Футболка тип 3 - Adidas
80,48;80,46;3;34,7;21.07.2019;;Кроссовки тип 3 - Nike
10,88;10,89;3;4,67;21.07.2019;;Футболка тип 4 - Reebok
167,58;167,57;3;98,9;21.07.2019;;Кроссовки тип 6 - Nike
68,82;68,82;9;24,93;21.07.2019;;Сапоги тип 2 - Puma
225,6;225,61;9;90,67;21.07.2019;;Сапоги тип 1 - Puma
13,03;26,07;9;15,27;21.07.2019;;Колготки тип 7 - Nike
13,05;26,11;3;11,6;21.07.2019;;Ремень тип 3 - Adidas
17,62;35,25;4;17,67;21.07.2019;ФИО 109;Шапка тип 4 - Nike
19,39;19,39;4;10,49;21.07.2019;ФИО 724;Штаны тип 12 - Reebok
16,93;16,93;4;5,18;21.07.2019;ФИО 724;Штаны тип 11 - Puma
35,15;35,14;4;17,54;21.07.2019;ФИО 109;Запонка тип 4 - Adidas
202,64;202,64;7;104,75;22.07.2019;;Сапоги тип 5 - Reebok
175,64;175,64;7;85,1;22.07.2019;;Сапоги тип 1 - Reebok
13,6;13,61;6;6,21;22.07.2019;;Запонка тип 2 - Adidas
57,89;57,89;6;29,92;22.07.2019;;Кроссовки тип 5 - Adidas
12,13;12,14;6;5,88;22.07.2019;;Кепка тип 1 - Adidas
48,5;48,5;6;22,14;22.07.2019;;Рубашка тип 1 - Reebok
16,5;16,5;2;7,67;22.07.2019;;Майка тип 2 - Reebok
73,33;73,32;2;42,05;22.07.2019;;Рубашка тип 4 - Nike
22,76;22,75;2;12,37;22.07.2019;;Ремень тип 1 - Adidas
10,61;10,61;2;4,61;22.07.2019;;Колготки тип 4 - Puma
14,33;14,32;2;7,51;22.07.2019;;Колготки тип 3 - Nike
15,76;15,75;4;7,44;22.07.2019;;Запонка тип 1 - Nike
56,2;56,18;5;24,73;22.07.2019;;Рубашка тип 4 - Reebok
127,96;127,96;5;67,31;22.07.2019;;Туфли тип 4 - Adidas
41,89;83,79;2;45,06;22.07.2019;;Рубашка тип 8 - Nike
55,33;110,68;2;51,52;22.07.2019;;Штаны тип 1 - Adidas
16,79;16,79;8;6,5;22.07.2019;ФИО 740;Шапка тип 1 - Puma
22,76;22,75;8;12,37;22.07.2019;ФИО 740;Ремень тип 1 - Adidas
22,95;22,93;6;9,02;23.07.2019;;Запонка тип 3 - Puma
63,66;63,64;6;31,77;23.07.2019;;Кроссовки тип 4 - Nike
12,24;12,25;1;4,85;23.07.2019;;Запонка тип 2 - Adidas
26,96;26,96;1;15,1;23.07.2019;;Шлёпки тип 2 - Nike
14,16;28,32;2;14,96;23.07.2019;;Запонка тип 3 - Adidas
13,73;13,71;1;6,4;24.07.2019;;Рубашка тип 10 - Adidas
247,47;247,46;1;145,04;24.07.2019;;Сапоги тип 4 - Nike
85,81;85,82;9;29,99;24.07.2019;;Сапоги тип 5 - Adidas
13,03;13,04;8;7,64;24.07.2019;;Колготки тип 7 - Nike
24,12;24,11;3;10,48;24.07.2019;ФИО 272;Колготки тип 5 - Puma
55,07;55,07;2;28;25.07.2019;;Штаны тип 12 - Nike
197,11;197,11;3;67,43;25.07.2019;;Сапоги тип 4 - Puma
26,37;26,36;3;14,01;25.07.2019;;Футболка тип 6 - Nike
30,65;30,64;3;12,83;25.07.2019;;Штаны тип 9 - Puma
142,6;142,61;3;75,21;25.07.2019;;Кроссовки тип 1 - Nike
242,27;242,25;3;124,09;25.07.2019;;Сапоги тип 2 - Adidas
14,22;14,21;8;3,97;25.07.2019;;Кепка тип 3 - Puma
90,93;90,93;8;47,21;25.07.2019;;Кроссовки тип 6 - Adidas
15,75;15,75;8;8,29;25.07.2019;ФИО 1228;Ремень тип 2 - Reebok
81,25;81,25;8;47,79;25.07.2019;ФИО 1228;Штаны тип 1 - Nike
27,43;27,43;5;14,18;25.07.2019;ФИО 963;Запонка тип 1 - Reebok
34,71;34,71;5;15,64;25.07.2019;ФИО 963;Рубашка тип 5 - Reebok
95;95;5;36,86;25.07.2019;ФИО 963;Кроссовки тип 1 - Puma
8,13;8,14;4;4,16;26.07.2019;;Колготки тип 5 - Reebok
6,76;6,75;3;3,61;26.07.2019;;Майка тип 1 - Reebok
75,63;75,64;3;39,09;26.07.2019;;Кроссовки тип 2 - Adidas
111,07;111,07;8;55,28;26.07.2019;;Туфли тип 2 - Nike
11,7;11,71;8;5,74;26.07.2019;;Футболка тип 7 - Adidas
285,97;285,96;8;159,44;26.07.2019;;Сапоги тип 5 - Nike
21,31;42,61;8;21,33;26.07.2019;;Шапка тип 3 - Nike
167,58;335,14;4;197,79;26.07.2019;;Кроссовки тип 6 - Nike
7,26;14,54;6;6,88;26.07.2019;ФИО 449;Шапка тип 6 - Reebok
10,53;10,54;7;3,78;26.07.2019;ФИО 490;Шлёпки тип 1 - Puma
44,36;44,36;7;17,18;26.07.2019;ФИО 490;Штаны тип 6 - Puma
221,42;221,43;7;93,1;26.07.2019;ФИО 490;Сапоги тип 1 - Adidas
22,4;22,39;7;11,58;26.07.2019;ФИО 490;Футболка тип 5 - Adidas
15,11;15,11;7;6,07;26.07.2019;ФИО 490;Запонка тип 2 - Puma
115,76;115,75;6;57,3;26.07.2019;ФИО 449;Кроссовки тип 3 - Adidas
9,77;9,79;6;4,34;26.07.2019;ФИО 449;Рубашка тип 3 - Puma
80,37;80,36;6;38,51;27.07.2019;;Кроссовки тип 5 - Reebok
2,58;2,57;6;0,98;27.07.2019;;Мячик тип 2 - Puma
17,43;17,43;6;6,75;27.07.2019;;Колготки тип 6 - Puma
29,13;29,14;6;16,31;27.07.2019;;Штаны тип 9 - Nike
209,72;209,71;6;75,11;27.07.2019;;Сапоги тип 4 - Reebok
59,2;59,21;6;27,31;27.07.2019;;Кроссовки тип 4 - Nike
22,29;22,29;6;8,36;27.07.2019;;Майка тип 2 - Puma
70,87;70,86;6;36,8;27.07.2019;;Штаны тип 7 - Adidas
197,55;197,54;2;90,44;27.07.2019;;Сапоги тип 3 - Adidas
124,63;124,64;2;57,67;27.07.2019;;Туфли тип 1 - Adidas
22,25;22,25;2;5,03;27.07.2019;;Штаны тип 8 - Puma
13,79;13,79;5;6,75;27.07.2019;;Запонка тип 4 - Nike
20,49;20,5;5;11,7;27.07.2019;;Шапка тип 4 - Nike
175,64;175,64;8;85,1;27.07.2019;;Сапоги тип 1 - Reebok
12,62;12,61;8;6,05;27.07.2019;;Колготки тип 3 - Reebok
11,53;11,54;8;5,71;27.07.2019;;Шапка тип 5 - Adidas
15,3;15,29;8;7,98;27.07.2019;;Штаны тип 9 - Adidas
72,44;144,89;2;79,73;27.07.2019;;Штаны тип 5 - Nike
52,84;52,82;6;20,94;28.07.2019;;Кроссовки тип 4 - Nike
25,52;25,5;6;12,02;28.07.2019;;Ремень тип 3 - Reebok
22,53;22,54;6;12,1;28.07.2019;;Кепка тип 2 - Adidas
34,79;34,79;2;17,97;28.07.2019;;Рубашка тип 12 - Nike
74,33;74,32;4;34,79;28.07.2019;;Штаны тип 2 - Adidas
11,83;11,82;3;5,43;28.07.2019;;Футболка тип 6 - Adidas
10,58;10,57;3;4,22;28.07.2019;;Штаны тип 12 - Puma
25,8;25,79;3;10,87;28.07.2019;;Штаны тип 1 - Puma
8,38;8,39;3;3,71;28.07.2019;;Майка тип 4 - Puma
60,74;60,75;3;30,85;28.07.2019;;Рубашка тип 1 - Nike
27,51;27,5;5;15,65;28.07.2019;;Шлёпки тип 2 - Nike
52,91;105,82;4;47,68;28.07.2019;;Рубашка тип 11 - Reebok
36,06;72,11;6;31,91;28.07.2019;ФИО 527;Рубашка тип 8 - Reebok
23,92;47,86;6;17,49;28.07.2019;ФИО 823;Рубашка тип 9 - Puma
8,5;8,5;6;3,71;28.07.2019;ФИО 527;Кепка тип 1 - Puma
17,71;17,71;6;7,6;28.07.2019;ФИО 823;Рубашка тип 10 - Puma
16,15;16,14;6;9,36;28.07.2019;ФИО 823;Футболка тип 1 - Nike
32,56;32,57;1;17,6;29.07.2019;;Рубашка тип 5 - Nike
52,45;52,46;1;17,38;29.07.2019;;Кроссовки тип 2 - Puma
10,74;10,75;5;5,31;29.07.2019;;Шапка тип 8 - Adidas
154,77;154,75;5;56,62;29.07.2019;;Сапоги тип 3 - Puma
14,85;14,86;5;7,35;29.07.2019;;Колготки тип 2 - Reebok
17,83;17,82;5;6,76;29.07.2019;;Рубашка тип 11 - Adidas
11,06;11,07;5;5,42;29.07.2019;;Футболка тип 1 - Reebok
19,46;19,46;9;7,71;29.07.2019;;Штаны тип 11 - Puma
9,31;9,32;8;2,95;29.07.2019;;Штаны тип 12 - Puma
12,27;12,25;8;6,48;29.07.2019;;Штаны тип 10 - Reebok
16,16;16,18;8;8,74;29.07.2019;;Шапка тип 7 - Nike
94,68;189,36;8;97,8;29.07.2019;;Кроссовки тип 3 - Nike
24,51;49,04;5;26,74;29.07.2019;;Шлёпки тип 1 - Reebok
237,57;475,14;7;270,28;29.07.2019;ФИО 1229;Сапоги тип 4 - Nike
52,25;52,25;8;19,43;29.07.2019;ФИО 47;Штаны тип 4 - Puma
24,99;25;1;13,2;29.07.2019;ФИО 47;Рубашка тип 6 - Reebok
17,41;17,43;7;7,95;29.07.2019;ФИО 1229;Шапка тип 6 - Adidas
26,3;26,29;7;13,65;29.07.2019;ФИО 1229;Колготки тип 5 - Adidas
55,83;55,82;7;29,3;30.07.2019;;Штаны тип 8 - Nike
76,33;76,32;7;38,4;30.07.2019;;Штаны тип 6 - Nike
17,43;17,43;3;6,75;30.07.2019;;Колготки тип 6 - Puma
120,13;120,14;3;57,23;30.07.2019;;Туфли тип 2 - Adidas
15,57;15,57;3;6,5;30.07.2019;;Колготки тип 5 - Nike
77,53;77,54;3;38,18;30.07.2019;;Штаны тип 3 - Adidas
6,17;6,18;3;2,35;30.07.2019;;Шапка тип 6 - Reebok
49,1;49,11;3;17,53;30.07.2019;;Штаны тип 11 - Adidas
12,75;12,75;1;6,86;30.07.2019;;Кепка тип 3 - Nike
28,13;28,14;1;14,73;30.07.2019;;Колготки тип 1 - Adidas
13;13;1;7,04;30.07.2019;;Футболка тип 7 - Adidas
6,39;6,39;1;2,57;30.07.2019;;Шапка тип 6 - Reebok
64,89;64,89;1;34,28;30.07.2019;;Штаны тип 11 - Reebok
129,84;129,86;1;48,95;30.07.2019;;Туфли тип 1 - Puma
22,76;22,75;1;12,37;30.07.2019;;Ремень тип 1 - Adidas
20,01;20;1;10,61;30.07.2019;;Майка тип 3 - Reebok
135,25;135,25;8;54,36;30.07.2019;;Туфли тип 1 - Puma
33,92;33,93;8;18,67;30.07.2019;;Запонка тип 5 - Nike
58,58;58,57;8;31,51;30.07.2019;;Штаны тип 12 - Nike
139,11;139,11;8;54,18;30.07.2019;;Туфли тип 2 - Reebok
37,25;37,25;8;16,18;30.07.2019;;Штаны тип 2 - Puma
34,27;68,54;3;26,41;30.07.2019;;Штаны тип 2 - Puma
72,44;144,89;3;79,73;30.07.2019;;Штаны тип 5 - Nike
11,79;23,57;1;10,66;30.07.2019;;Футболка тип 6 - Reebok
13,25;26,5;1;13,58;30.07.2019;;Футболка тип 6 - Reebok
44,36;88,71;1;34,35;30.07.2019;;Штаны тип 6 - Puma
6,69;13,39;6;5,25;30.07.2019;ФИО 78;Футболка тип 7 - Puma
22,29;22,29;8;8,36;30.07.2019;ФИО 735;Майка тип 2 - Puma
23,94;23,93;3;11,73;30.07.2019;ФИО 1183;Запонка тип 5 - Adidas
45,6;45,61;6;23,14;30.07.2019;ФИО 78;Рубашка тип 12 - Reebok
17,18;17,18;6;8,51;30.07.2019;ФИО 78;Шлёпки тип 3 - Reebok
55,89;55,89;6;26,32;30.07.2019;ФИО 78;Штаны тип 1 - Adidas
3,38;3,39;6;1,77;30.07.2019;ФИО 78;Мячик тип 2 - Adidas
87,12;87,11;6;43,12;31.07.2019;;Штаны тип 8 - Reebok
197,18;197,18;6;96,68;31.07.2019;;Сапоги тип 6 - Reebok
129,77;129,79;2;62,38;31.07.2019;;Кроссовки тип 1 - Nike
82,74;82,75;9;45,13;31.07.2019;;Кроссовки тип 1 - Reebok
125,79;125,79;9;44,89;31.07.2019;;Туфли тип 1 - Puma
18,11;18,11;9;9,04;31.07.2019;;Колготки тип 5 - Nike
58,58;58,57;5;31,51;31.07.2019;ФИО 933;Штаны тип 12 - Nike
14,74;14,75;5;5,53;31.07.2019;ФИО 933;Штаны тип 3 - Puma
219,09;219,11;5;118,59;31.07.2019;ФИО 933;Сапоги тип 6 - Reebok
9,66;9,68;7;3,09;01.08.2019;;Футболка тип 4 - Puma
30,65;30,64;7;12,83;01.08.2019;;Штаны тип 9 - Puma
119,24;119,25;2;56,81;01.08.2019;;Кроссовки тип 1 - Adidas
16,5;16,5;2;7,67;01.08.2019;;Майка тип 2 - Reebok
81,25;81,25;2;47,79;01.08.2019;;Штаны тип 1 - Nike
46,8;46,79;2;22,3;01.08.2019;;Рубашка тип 7 - Reebok
13,79;13,79;2;6,75;01.08.2019;;Запонка тип 4 - Nike
207,49;207,5;2;77,81;01.08.2019;;Сапоги тип 4 - Puma
24,99;25;2;13,2;01.08.2019;;Рубашка тип 6 - Reebok
34,8;34,79;2;18,84;01.08.2019;;Штаны тип 12 - Adidas
18,11;18,11;2;9,04;01.08.2019;;Колготки тип 5 - Nike
253,13;253,14;4;134,85;01.08.2019;;Сапоги тип 3 - Nike
21,66;21,64;8;8,52;01.08.2019;;Колготки тип 3 - Puma
227,07;454,14;8;239,92;01.08.2019;;Сапоги тип 3 - Adidas
11,96;23,93;4;10,78;01.08.2019;;Запонка тип 7 - Adidas
68,82;137,64;2;49,86;01.08.2019;;Сапоги тип 2 - Puma
8,19;8,18;3;3,76;01.08.2019;ФИО 909;Шапка тип 4 - Reebok
46,41;46,43;3;22,88;01.08.2019;ФИО 909;Рубашка тип 11 - Nike
69,69;69,68;3;40,26;01.08.2019;ФИО 909;Рубашка тип 2 - Nike
12,64;12,64;7;7,25;02.08.2019;;Колготки тип 7 - Nike
21,35;21,36;7;7,45;02.08.2019;;Футболка тип 3 - Puma
39,8;39,79;6;14,37;02.08.2019;;Кроссовки тип 2 - Reebok
24,49;24,5;6;6,81;02.08.2019;;Запонка тип 4 - Puma
18,64;18,64;2;9,86;02.08.2019;;Шапка тип 4 - Nike
65,66;65,68;2;27,73;02.08.2019;;Штаны тип 6 - Nike
9,45;9,46;2;4,03;02.08.2019;;Шапка тип 8 - Adidas
23,96;23,96;2;11,61;02.08.2019;;Шлёпки тип 2 - Adidas
49,09;49,11;2;22,7;02.08.2019;;Кроссовки тип 4 - Adidas
18,43;18,43;1;9,4;02.08.2019;;Шапка тип 3 - Reebok
5,65;5,64;1;2,97;02.08.2019;;Майка тип 3 - Adidas
15,67;15,68;1;6,21;02.08.2019;;Шапка тип 6 - Adidas
69,69;69,68;1;40,26;02.08.2019;;Рубашка тип 2 - Nike
28,21;28,21;5;14,18;02.08.2019;;Колготки тип 4 - Reebok
73,56;73,57;5;32,92;02.08.2019;;Кроссовки тип 3 - Reebok
64,95;64,93;9;35,02;02.08.2019;;Рубашка тип 9 - Adidas
15,95;31,89;8;11,32;02.08.2019;;Шапка тип 1 - Puma
89,29;178,57;5;79,37;02.08.2019;;Туфли тип 3 - Reebok
25,8;51,61;2;21,74;02.08.2019;ФИО 155;Штаны тип 1 - Puma
20,99;42;7;17,56;02.08.2019;ФИО 620;Ремень тип 3 - Puma
7,01;14,04;3;6,53;02.08.2019;ФИО 1133;Кепка тип 2 - Reebok
82,74;82,75;3;45,13;02.08.2019;ФИО 758;Кроссовки тип 1 - Reebok
197,62;197,61;7;116,23;02.08.2019;ФИО 620;Сапоги тип 6 - Nike
56,39;56,39;7;21,32;03.08.2019;;Кроссовки тип 2 - Puma
14,17;14,18;2;5,21;03.08.2019;;Колготки тип 3 - Adidas
3,07;3,07;2;1,07;03.08.2019;;Колготки тип 2 - Adidas
8,04;8,04;4;3,65;03.08.2019;;Шапка тип 1 - Adidas
175,64;175,64;4;85,1;03.08.2019;;Сапоги тип 1 - Reebok
16,48;16,46;4;7,37;03.08.2019;;Колготки тип 6 - Nike
12,29;12,29;8;5,79;03.08.2019;;Колготки тип 1 - Reebok
19,46;38,93;8;15,42;03.08.2019;;Штаны тип 11 - Puma
218,54;437,07;9;214,08;03.08.2019;;Туфли тип 1 - Reebok
17,16;17,18;8;7,63;03.08.2019;ФИО 288;Майка тип 3 - Puma
59,78;59,79;2;28,32;04.08.2019;;Рубашка тип 4 - Reebok
175,64;175,64;2;85,1;04.08.2019;;Сапоги тип 1 - Reebok
55,83;55,82;2;29,3;04.08.2019;;Штаны тип 8 - Nike
21,48;21,46;2;10,41;04.08.2019;;Рубашка тип 11 - Adidas
12,59;12,61;2;4,52;04.08.2019;;Футболка тип 3 - Reebok
18,27;18,25;4;4,37;04.08.2019;;Футболка тип 3 - Puma
11,2;11,21;4;6,27;04.08.2019;;Шлёпки тип 3 - Nike
53,51;53,5;4;24,23;04.08.2019;;Рубашка тип 7 - Nike
19,33;19,32;4;9,26;04.08.2019;;Шапка тип 8 - Nike
23,18;23,18;4;9,25;04.08.2019;;Запонка тип 3 - Puma
20,49;20,5;4;11,7;04.08.2019;;Шапка тип 4 - Nike
24,12;24,11;1;10,48;04.08.2019;;Колготки тип 5 - Puma
34,79;34,79;1;17,97;04.08.2019;;Рубашка тип 12 - Nike
238,79;238,79;9;117,58;04.08.2019;;Сапоги тип 3 - Reebok
34,79;34,79;9;17,97;04.08.2019;;Рубашка тип 12 - Nike
8,93;17,86;9;7,58;04.08.2019;;Футболка тип 4 - Adidas
73,18;146,36;9;58,36;04.08.2019;;Штаны тип 8 - Reebok
14,63;29,25;2;13,83;04.08.2019;;Футболка тип 2 - Nike
60,74;60,75;6;30,85;05.08.2019;;Рубашка тип 1 - Nike
15,58;15,57;6;8,76;05.08.2019;;Колготки тип 3 - Nike
29,31;29,32;2;13,03;05.08.2019;;Рубашка тип 12 - Adidas
13,87;13,86;2;4,98;05.08.2019;;Шапка тип 3 - Puma
47,45;47,46;2;20,38;05.08.2019;;Штаны тип 12 - Nike
9,39;9,39;9;4,17;05.08.2019;;Запонка тип 5 - Reebok
14,22;14,21;8;7,76;05.08.2019;;Ремень тип 4 - Adidas
47,61;47,61;6;25,97;05.08.2019;ФИО 338;Рубашка тип 6 - Adidas
18,45;18,46;6;7,95;05.08.2019;ФИО 338;Запонка тип 6 - Nike
64,81;64,82;6;35,38;05.08.2019;ФИО 338;Рубашка тип 2 - Nike
22,4;22,39;7;11,58;06.08.2019;;Футболка тип 5 - Adidas
9,82;9,82;1;5,5;06.08.2019;;Ремень тип 1 - Nike
10,73;10,71;6;5,34;06.08.2019;ФИО 297;Шлёпки тип 3 - Adidas
19,11;19,11;7;10,18;07.08.2019;;Майка тип 3 - Nike
46,8;46,79;1;22,3;07.08.2019;;Рубашка тип 7 - Reebok
29,33;29,32;1;14,37;07.08.2019;;Запонка тип 4 - Reebok
7,84;7,82;8;3,84;07.08.2019;;Шапка тип 5 - Reebok
125,07;250,14;7;128,71;07.08.2019;ФИО 583;Кроссовки тип 4 - Reebok
34,37;68,71;4;28,52;07.08.2019;ФИО 1133;Рубашка тип 8 - Reebok
220,26;220,25;7;102,47;07.08.2019;ФИО 583;Туфли тип 4 - Reebok
65,33;65,32;7;27,72;07.08.2019;ФИО 583;Штаны тип 8 - Adidas
20,3;20,29;7;11,55;07.08.2019;ФИО 583;Футболка тип 5 - Nike
10,53;10,54;7;3,78;07.08.2019;ФИО 583;Шлёпки тип 1 - Puma
73,13;73,14;7;31,28;08.08.2019;;Кроссовки тип 5 - Reebok
28,47;28,46;6;15,29;08.08.2019;;Колготки тип 7 - Adidas
47,28;47,29;6;24,11;08.08.2019;;Штаны тип 6 - Reebok
17,9;17,89;6;9,11;08.08.2019;;Рубашка тип 3 - Reebok
8,25;8,25;2;4,32;08.08.2019;;Шапка тип 3 - Adidas
58,58;58,57;2;31,51;08.08.2019;;Штаны тип 12 - Nike
20,16;20,18;1;6,24;08.08.2019;;Запонка тип 3 - Puma
75,63;75,64;7;39,09;09.08.2019;;Кроссовки тип 2 - Adidas
70,27;70,29;7;28,27;09.08.2019;;Штаны тип 4 - Reebok
